movie,sentence,score
어부바,스토리나 연기력이 감동적입니다,10
어부바,너무 영화가 감동적이었습니다,10
극장판 오소마츠 6쌍둥이,졸업식 노래가 제일 좋았습니다 또 보고싶네요,10
간 큰 가족,한국코미디 영화의 최고봉!,10
닥터 스트레인지: 대혼돈의 멀티버스,ㅠㅠ진짜 완다 제 최애여서도 봤는데 너무 재밌어요ㅠㅠ아 왜죽여요..,10
닥터 스트레인지: 대혼돈의 멀티버스,마블영화는 무조건 봅니다~ 닥터스트레인지2 너무 재밌어서 두번이나 봤어요~^^적극 추천합니다~^^,10
닥터 스트레인지: 대혼돈의 멀티버스,개인적으로 극호 한번 더 봐야지,10
닥터 스트레인지: 대혼돈의 멀티버스,마블 통틀어 제일 재밌었음 ㅋㅋ 내 취향 ,10
헬로우 고스트,끝까지 봐야 해요ㅠㅠㅠㅠ 아 진짜 눙물이 나...마음이 울컥하다,10
스타 이즈 본,공허함을 채우려다 지치지는 않니악착같이.버티는게 힘들진 않니맘이 너무 아파서 영화 끝까지 보는게 힘들었다 ,10
버블,진짜 내 인생영화ㅠㅜ 연출도 대박이고 작화도 대박이에요ㅠㅜ,10
닥터 스트레인지: 대혼돈의 멀티버스,수많은 예고편과 유튜브 영상을 봤음에도... 어벤져스 엔드게임 이후 참 오랜만인 마블의 엄청난 영화 ㅎㅎ 재밌었어요.,10
닥터 스트레인지: 대혼돈의 멀티버스,"어려운 내용을 쉽고 재미있게 잘 전달. 화려하진 않았지만, 시간내내 지루하지 않았음.",10
토르: 라그나로크,개꿀잼 ㄹㅇ 토르4 기대된다 햄식이형 화이팅,10
토르: 라그나로크,개꿀잼 ㄹㅇ 토르4 기대된다 햄식이형 화이팅,10
수퍼 소닉2,겁나 재밋음 베놈시리즈 보는듯,10
닥터 스트레인지: 대혼돈의 멀티버스,진짜ㅠㅠ넘 재밋게봣어요 ,10
닥터 스트레인지: 대혼돈의 멀티버스,꼭 너랑 보고싶었는데.,10
범죄와의 전쟁 : 나쁜놈들 전성시대,오빠야 쫄았쟤? ㅋㅋㅋㅋ,10
배드 가이즈,친구랑 즉석으로 영화보러갔다가 볼 거 없어서 별 기대없이 들어갔다 재밌게 보고 나온 영화엿어요!,10
럭키, 한국영화보다 이렇게 재밌게 본영화는 처음이지싶다,10
닥터 스트레인지: 대혼돈의 멀티버스,페이즈 4 시작매우 기대,10
해바라기,"대한민국 30대 40대 남자들 중에모르는 사람이 없는 명작최고의 케릭터 오태식과그를 제대로 연기한 김래원 배우!최고의 명대사는 역시&amp;#34;꼭 그렇게 다,가져가야만&amp;#39;속이 후련했냐!!!!&amp;#34;",10
닥터 스트레인지: 대혼돈의 멀티버스,그냥 완다 나와서 좋았던 영화,10
닥터 스트레인지: 대혼돈의 멀티버스,엘리자베스 올슨 완전 좋아해서너무 재밌었어요완다 행복하게 해주세요,10
벤자민 버튼의 시간은 거꾸로 간다,시종일관 차분한 브래드피트 연기가 최고재개봉 또 하기를,10
너의 이름은.,정말 다시 나올까요? 명작입니다 ,10
닥터 스트레인지: 대혼돈의 멀티버스,넘 재미씀 닥스 개멋지고 완다도 멋짐,10
그것만이 내 세상,볼때마다 재미와 감동 빠져들게되는 영화,10
"당신, 거기 있어줄래요",이야 짱… 이렇게 늦게 보네 좀 마니 알렸으면 놓치지 않게 보았을텐데 대박이네…,10
닥터 스트레인지: 대혼돈의 멀티버스,"닥터수트핏, 음표마법 멋있다♡",10
닥터 스트레인지: 대혼돈의 멀티버스,재밌다아주재미있다아,10
뜨거운 피,괜찮았습니다다만 마지막이 아쉬운 면이 있습니다,10
닥터 스트레인지: 대혼돈의 멀티버스,재미있었습니다. 최고였어요,10
닥터 스트레인지: 대혼돈의 멀티버스,지금까지랑 다른느낌의 마블이어서 새로웠음보는내내 지루할 틈을 안주는게 내 취향에 맞았음,10
닥터 스트레인지: 대혼돈의 멀티버스,마블 팬이라면 눈물 흘릴 것.완다 살려내ㅜㅜ,10
닥터 스트레인지: 대혼돈의 멀티버스,그냥 겁나 재밋는데 억지로 억까하네 ㅋㅋㅋ ,10
사랑이 지나간 자리,자려고 본 영화인데 완전 감동 먹음,10
앵커,정말 좋았습니다   주저말고 보세요,10
"지금, 만나러 갑니다",일본은싫어도 이영화는 싫어할수없을듯....,10
닥터 스트레인지: 대혼돈의 멀티버스,진작 만들었어야하는 마블 영화!,10
당신의 부탁,임수정배우가 이렇게 연기를 잘했었나.. 했었던 영화입니다. 나른하게 힘뺀 연기가 좋았습니다.윤찬영배우의 연기도 물론 좋았어요. 첨부터 끝까지 재밌게 보았어요. 이야기가 재밌더라고요.,10
닥터 스트레인지: 대혼돈의 멀티버스,완다비전보고 봤으면 더 이해하기 쉽고 좋았을걸 하는 아쉬움. 15년만에 샘 레이미 감독 영화를 극장에서 다시보다니 나에겐 진짜 크나큰 영광이자 큰 감동과 전율을 느꼈다 ㅋㅋ 개인적으로 스파이더맨3나 베놈2보다 훨씬 재밌음. 그리고 사람마다 호불호 크게 갈리던데 나는 다크 호러영화를 원래 좋아해서 엄청재밌게봤음. 엔딩 크레딧 끝나고 쿠키영상 첫번째만 보면됨 ㅋㅋ 닥터 스트레인지3도 어떻게 나올지 기대하는중.,10
닥터 스트레인지: 대혼돈의 멀티버스,"연출이 생각보다 대단했다. 특히 음표로 공격하는 건 웃겼는데 한편으로는 어떻게 저런 생각을 했는지 놀라웠다. 배우들의 연기도 괜찮았는데, 옛날 마블을 보던 사람들은 추억이 돋을 수도 있음. 근데 아쉬운 건 완다가 악역이었다는 거...",10
닥터 스트레인지: 대혼돈의 멀티버스,평점은 최대10까지 등록가능합니다,10
더 포가튼 배틀,중반이 약간 지루했지만 당시의 암흑적인 회색빛 분위기와 전쟁신은 잘만들었다고 생각함,10
너의 결혼식,보는 내내니생각만 났어라는 리뷰를 보고 이영화를 봤는데 진짜 보는내내 니생각만나더라,10
닥터 스트레인지: 대혼돈의 멀티버스,개봉한날 보고 왔는데 재밌게 봤음진지충색기들 졸라 영화까는데 무시하셈음표 빵터짐ㅋ,10
어부바,감동..아역들 연기가 좋았어요,10
닥터 스트레인지: 대혼돈의 멀티버스,재밌게 봤어요 잔인하고 무서운 연출도 있어서 12세 이용가는 아닌 것 같지만 베네딕트 최고야..닥스 최애!,10
아수라,와진짜 ㅋㅋ 연기 개미침 이게 평점 6점받을영화냐 최소 9점이상은 받아야됨이재명보는거같고 좋았음,10
봄날,이야기 구성이 촘촘했고 연극배우분들이 많아서 그런지 연기력은 나무랄게 없었어요 하나부터 열까지 매우 신경써서 잘 만들어진 영화이네요 재밌고뭉클했습니다 ,10
아마겟돈,심장이 쫄깃해지는 액션영화.NASA에 대한 관심이 확 쏠리게 되는 영화,10
닥터 스트레인지: 대혼돈의 멀티버스,아이들에 대한 사랑이 느껴졌어요ㅠ ,10
더 테러 라이브,이런 작품은 전세계에 알려야한다~~!!!!,10
민스미트 작전,저는 지루하지 않고 재밌었어요 ,10
닥터 스트레인지: 대혼돈의 멀티버스,개봉 첫 날 스릴넘치고 재밌게 봤어요. 두번째 쿠키영상은 낚시라 첫번째만 보고 일어나시길~,10
더 배트맨,그냥 마블처럼 그래픽 떡칠이나 어정쩡한 액션씬으로 때우려는거보다 차라리 이렇게 기존의 방식을 탈피하고 새로운 방식으로 독창적으로 이야기를 풀어갔다는 거에 높은 점수를 주고 싶음,10
신비한 동물들과 덤블도어의 비밀,아무생각 없이 봤더니 재밌었음 전작 안조고 보는걸 추천 ,10
나비잠,나비잠~~음악과함께 촉촉히녹아드는 느낌이다,10
닥터 스트레인지: 대혼돈의 멀티버스,공포영화무서웠다,10
민스미트 작전,누구를 위한 전쟁인지 ...뉴스에서 전해지는 소식이 오늘 영화보면서 느끼는 감정과 잘 어우러지네요 안타까울 따름입니다 히틀러를 보니 뉴스의 그 분이 생각나네요 ,10
신비한 동물들과 덤블도어의 비밀,해리포터만의 마법 cg가 오랜만이라 좋았어요,10
닥터 스트레인지: 대혼돈의 멀티버스,"전작보다 더 재미있고, 후속편도 기대되네요~",10
앵커,이혜영 배우님 오랜만에 뵈어서 좋았어요역쉬 기대를 져버리지않는 탄탄한 연기력입니다천우희 배우님과 같이tv에도 자주 뵈었음해요,10
"대한이, 민국씨",우리들의 웃픈 사회상을 보는 것 같다...스타일은 코믹이지만 왠진 가슴 먹먹한.. 배우님들 연기두 좋았다,10
니 부모 얼굴이 보고 싶다,"가해자, 피해자, 방관자... 엄청난 몰입감으로 학폭의 굴레에 함께 빨려 들어간다. 마지막 두 사람의 얼굴이 나란히 가슴에 박히며 여운이 길게 남는 영화",10
닥터 스트레인지: 대혼돈의 멀티버스,애초에 스토리가 재밌는듯,10
미쓰백,10번 이상 봐도 참 좋은 영화.,10
배드 가이즈,소울보단 슈렉같은 느낌임 추천,10
갓파 쿠와 여름방학을,인간이 가장 나쁘다....ㅠㅠ,10
무서운 집,이건 꼭봐야됩니다. 나혼자 느낄순없어다!!!,10
늑대들,나만 당할 수 없다!! 클레멘타인의 계보를 잇는 정통 액션 하드보일드!!,10
"파리, 13구",자크 오디아르 감독님 작품 기대하고 있었습니다.마지막 장면 너무 좋네요.,10
배드 가이즈,영어책으로 아들이 읽더니 너무 재미있다면서영화까지보게 되었다,10
민스미트 작전,생각보다 몰입도가 너무 좋은 영화였어요.&amp;lt;이미테이션 게임&amp;gt; 보다 재밌게 봤습니다~콜린 퍼스의 새로운 모습을 볼 수 있어 좋았습니다:),10
해리 포터와 마법사의 돌,대박 반전이에요!!!♡,10
민스미트 작전,"무난한 첩보물, 볼만했습니다",10
닥터 스트레인지: 대혼돈의 멀티버스,역시 마블이라고 말하게 되는 영화,10
뜨거운 피,지독히 자기를 증오하면서남을  부러워 하지 않는  주인공명작 입니다,10
니 부모 얼굴이 보고 싶다,가슴이 아팠어요있는자.배운자들의 심뽀그러나 별다를게 없을것 같은 나,10
다크 나이트 라이즈,다크나이트 트릴로지=최고의 슈퍼 히어로 3부작. 특히 다크나이트 라이즈의 OST는 미쳤다. 이따금 생각날 때마다 유튜브로 듣는데 들을 때마다 웅장함과 비장미 넘치는 추격씬이 오버랩된다 ,10
만춘,뭐 하나 빠지는 게 없다.. 아름다워,10
인 타임,매우좋음 꼭 보세요 즐건 주말~,10
반지의 제왕: 반지 원정대,살면서 꼭 봐야할 영화.,10
반지의 제왕: 두 개의 탑,살면서 꼭 봐야할 영화.,10
반지의 제왕: 왕의 귀환,살면서 꼭 봐야할 영화.,10
에놀라 홈즈,조연인 셜록홈즈의 간지폭풍. ,10
루이스 웨인: 사랑을 그린 고양이 화가,"예술가들의 삶은 명과 암이 뚜렷하고 행복과 슬픔의 양극화가 극에 달한다. 그래서 &amp;#39;예술&amp;#39;을 한 것이겠지만. 조금은 명과 행복에 치중된 삶이었으면 더 좋았을 것을, 싶다. 작품을 본 순간 나의 감정은 참 감동이었지만, 아픈 삶에서 피어난 예술에 감동을 받는 자신에게 씁쓸해지는 시간이었다.",10
신비한 동물들과 덤블도어의 비밀,"그냥 말이 필요하나 해리포터 연장선 느낌으로 손색 없는 영화였는데 1보다 2,3이 훨재밌다ㅋㅋㅋ 반지의제왕 다음 호빗 나왔을때 보다 해리포터 다음 신동사가 100배는 좋았음!! ",10
나의 소녀시대,대륙 오빠 사랑해요 ,10
인민을 위해 복무하라,너무 재밌게 봤음밖으로 나가는 씬 연출이 너무 좋았음,10
리플리,이런 꿀잼영화를 왜 이제서야 보게 된것일까..,10
앵커,반전도 있고 오랜만에 심장 쫄깃해지는 영화였어요,10
언차티드,마블 말고 마음 편히 즐겁게 볼 수 있는 시리즈가 새로 나온 것 같아서 기쁘네요.,10
사도,시발보고존나울었음하슬퍼,10
이별의 아침에 약속의 꽃을 장식하자,평점이 엄청 높길래 어떤 내용인지 궁금한 마음 뿐으로 봤는데 와- 너무 대작을 마주했네요 가슴이 먹먹 하면서 철이든 느낌 입니다 ㅎㅎ,10
내 머리 속의 지우개,손예진 존예...집에서 기억 돌아오고 오열할때 너무 슬펐다 ㅜㅜ,10
킹메이커,시간 가는 줄 모르고 봤네요. ,10
루이스 웨인: 사랑을 그린 고양이 화가,마음이 따듯해지는 영화예요. 컴버배치 연기는 정말 좋네요,10
장마,감사합니다  고관절 6개월만레 자연치유라니 기적같은 드라마  ,10
쉘 위 댄스,나이가 먹었네요 남주 맘이 격하게 공감  되고 무엇보다 90년대 중후반 느낌이 너무 좋고 그립네요,10
쥬드,인생영화중 하나임 ㄹㅇ,10
사랑이 지나간 자리,우연찮게 보게된 20년도 더된 영화현실에서 일어날 수 있을법한 이야기에특별날것이 있겠나 하며 봤지만 나도모르게2시간이 금방 흘러갔다 감동적이다,10
쉘 위 댄스,여러번 봐도 좋은 영화.,10
리턴드,존나 개재밌다 ( 나만당할순없지 ),10
해어화,세명 다 이해가 가네요.. ,10
닥터 스트레인지: 대혼돈의 멀티버스,완다비전 정주행 한 날 보면 완다한테 과몰입해서 볼 수 있음ㅠㅡㅠ,10
어부바,감동적인 영화였습니다!,10
닥터 스트레인지: 대혼돈의 멀티버스,너무 기대하고 봐서 기대만큼은 아니지만 그래도 재밌어요 !!!,10
닥터 스트레인지: 대혼돈의 멀티버스,난 되게 재밌게봤는데 평점이낮아서 10점준다,10
닥터 스트레인지: 대혼돈의 멀티버스,히힛 살양해용??재미떠요??,10
쉘 위 댄스,무료한 삶 속에서 일탈을 통해 나 자신과 주변사람들까지 변화시키는 남자의 이야기,10
닥터 스트레인지: 대혼돈의 멀티버스,재밌었다 좀비물과 호러물 약간 가미된듯 재밌었다ㅋㅋㅋㅋ,10
더 배트맨,역대 급 재미있는데배트맨 다운 배트맨 생각했던것보다 기대 이상치후속편 빨리 만들어주세요,10
쉘 위 댄스,언젠가 나도 스기야마씨 같은 가장이 돼있으려나..,10
아이언맨 3,토니스타크와 아이언맨의 이야기둘을 합쳐서 또는 나눠서 보는 재미가 있었다,10
침묵,세상 모두에게 미움을 받아도 딸 하나만 괜찮다면 뭐든 괜찮은 아버지의 모습 인상깊었습니다,10
썸머 85,다비드…. 알렉스한테 왜그랬냐….. 걍 알렉스 꼬옥 안아주고 싶은 영화…,10
슈퍼배드 3,진짜 오버하는게 아니구이 영화 시리지 내내 느꼈지만 3편에서 확실하게 느꼈습니다. 제작진은 정말 천재 입니다.항상 발상하는 삶은 사람으로서 이 정도 창의력은 경이롭네요,10
